entity,window,date,title,domain,url,suggested_label,relevant
Suno,peak_week,2024-06-25,Music record labels sue AI song - generating companies,wtsp.com,https://www.wtsp.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Suno,peak_week,2024-06-25,Music record labels sue AI song - generating companies,thv11.com,https://www.thv11.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Suno,peak_week,2024-06-25,Music record labels sue AI song - generating companies,kens5.com,https://www.kens5.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Suno,peak_week,2024-06-25,Major Record Labels Sue AI Companies for Copyright Infringement,hypebeast.com,https://hypebeast.com/2024/6/universal-music-sony-records-warner-music-sue-ai-companies-suno-udio-copyright-infringement,y,y
Suno,peak_week,2024-06-25,"Sony , Universal , Warner Sue AI Companies , Claiming Copyright Infringement",breitbart.com,https://www.breitbart.com/entertainment/2024/06/25/sony-universal-warner-sue-ai-companies-claiming-copyright-infringement/,y,y
Suno,peak_week,2024-06-25,Music record labels sue AI song - generating companies,wcnc.com,https://www.wcnc.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Suno,peak_week,2024-06-26,Music record labels sue AI song - generating companies,13wmaz.com,https://www.13wmaz.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Suno,peak_week,2024-06-26,"AI Music , Sony Music , Suno , Udio : Tensions Between Music Labels And Generative AI Reach US Courts",ndtv.com,https://www.ndtv.com/artificial-intelligence/ai-music-sony-music-suno-udio-tensions-between-music-labels-and-generative-ai-reach-us-courts-5974329,y,y
Threads,peak_week,2023-07-05,Instagram to launch text - based conversation app Threads to take on Twitter,business-standard.com,https://www.business-standard.com/technology/tech-news/instagram-to-launch-text-based-conversation-app-threads-to-take-on-twitter-123070500466_1.html,y,y
Threads,peak_week,2023-07-05,Threads : Mark Zuckerberg  Twitter killer  launches in the united kingdom | Tech News,metro.co.uk,https://metro.co.uk/2023/07/06/threads-mark-zuckerbergs-twitter-killer-launches-in-the-uk-19073681/,y,y
Threads,peak_week,2023-07-05,Meta launches Instagram Threads in a direct challenge to Twitter,nbcdfw.com,https://www.nbcdfw.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3290389/,y,y
Threads,peak_week,2023-07-05,Meta launches Instagram Threads in a direct challenge to Twitter,nbcchicago.com,https://www.nbcchicago.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3180706/,y,y
Threads,peak_week,2023-07-06,"Meta launches Instagram Threads messaging app , challenging Twitter",cnbc.com,https://www.cnbc.com/2023/07/05/meta-launches-instagram-threads-messaging-app-challenging-twitter.html,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,nbcbayarea.com,https://www.nbcbayarea.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3266469/,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,nbcphiladelphia.com,https://www.nbcphiladelphia.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3598877/,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,nbcconnecticut.com,https://www.nbcconnecticut.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3061319/,y,y
Threads,peak_week,2023-07-06,Instagram Threads : Meta launches its new Twitter rival amid terrible week for Elon Musk,independent.co.uk,https://www.independent.co.uk/tech/threads-meta-instagram-app-twitter-b2370135.html,y,y
Threads,peak_week,2023-07-06,"Meta Launches Instagram Threads , its Twitter Killer",petapixel.com,https://petapixel.com/2023/07/05/meta-launches-instagram-threads-its-twitter-killer/,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,nbclosangeles.com,https://www.nbclosangeles.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3182689/,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,necn.com,https://www.necn.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3008141/,y,y
Threads,peak_week,2023-07-06,Meta launches Instagram Threads in a direct challenge to Twitter,nbcwashington.com,https://www.nbcwashington.com/news/business/money-report/meta-launches-instagram-threads-in-a-direct-challenge-to-twitter/3379625/,y,y
Threads,peak_week,2023-07-06,Meta Twitter Rival  Thread Is Here : Here How To Use It,indiatimes.com,https://www.indiatimes.com/technology/how-to/metas-twitter-rival-threads-is-here-608230.html,y,y
Threads,peak_week,2023-07-06,"Meta Threads hands on : A cleaner , friendlier Twitter",pcworld.com,https://www.pcworld.com/article/1981658/meta-threads-how-to-get-started.html,y,y
Threads,peak_week,2023-07-06,What is Threads on Instagram ? All about Mark Zuckerberg Twitter alternative,nypost.com,https://nypost.com/article/what-is-threads/,y,y
Threads,peak_week,2023-07-07,Threads App : Here Everything We Know About Meta New Twitter Competitor,star-telegram.com,https://www.star-telegram.com/news/business/article277084088.html,y,y
Threads,peak_week,2023-07-07,"What is Threads ? All your questions about Meta new Twitter rival , answered",technology.inquirer.net,https://technology.inquirer.net/125789/what-is-threads-all-your-questions-about-metas-new-twitter-rival-answered,y,y
Threads,peak_week,2023-07-07,How many users does Threads have ?,thesun.co.uk,https://www.thesun.co.uk/tech/22967046/how-many-users-instagram-threads-have/,y,y
Threads,peak_week,2023-07-07,What Is Threads ? Everything To Know About Meta New Twitter Rival,theyeshivaworld.com,https://www.theyeshivaworld.com/news/general/2206350/what-is-threads-everything-to-know-about-metas-new-twitter-rival.html,y,y
Threads,peak_week,2023-07-09,Meta Threads Crosses 90 Million Signups in 4 Days,thewrap.com,https://www.thewrap.com/meta-threads-90-million-signups-four-days/,y,y
Threads,peak_week,2023-07-09,How threads features differ from Instagram and Twitter,moneyweb.co.za,https://www.moneyweb.co.za/news/tech/how-threads-features-differ-from-instagram-and-twitter/,y,y
Threads,peak_week,2023-07-09,What is Instagram Threads app ? All your questions answered,businessghana.com,http://www.businessghana.com/site/news/technology/289448/What-is-Instagram%E2%80%99s-Threads-app,y,y
Threads,peak_week,2023-07-09,What is Threads ?,jamaica-gleaner.com,https://jamaica-gleaner.com/article/news/20230709/what-threads,y,y
Threads,peak_week,2023-07-09,What is Threads ?,jamaica-gleaner.com,https://jamaica-gleaner.com/article/world-news/20230709/what-threads,y,y
Udio,peak_week,2024-06-24,US Record Labels Sue AI Music Generators Suno and Udio for Copyright Infringement,wired.com,https://www.wired.com/story/ai-music-generators-suno-and-udio-sued-for-copyright-infringement/,y,y
Udio,peak_week,2024-06-24,"AI Most Ambitious Music Generators Infringed Thousands Of Songs , New Lawsuit Says",yahoo.com,https://www.yahoo.com/news/ai-most-ambitious-music-generators-150120548.html,y,y
Udio,peak_week,2024-06-24,"Music labels sue AI companies Suno , Udio for US copyright infringement",thestar.com.my,https://www.thestar.com.my/tech/tech-news/2024/06/24/music-labels-sue-ai-companies-suno-udio-for-us-copyright-infringement,y,y
Udio,peak_week,2024-06-24,"Sony , Universal , Warner sue AI startups Suno , Udio for infringement",nypost.com,https://nypost.com/2024/06/24/business/sony-universal-warner-sue-ai-startups-suno-udio-for-infringement/,y,y
Udio,peak_week,2024-06-24,RIAA Sues AI Music Generators For Copyright Infringement,rollingstone.com,https://www.rollingstone.com/music/music-news/record-labels-sue-music-generators-suno-and-udio-1235042056/,y,y
Udio,peak_week,2024-06-24,"Record Labels Sue AI Music Generators Suno , Udio",rollingstoneindia.com,https://rollingstoneindia.com/record-labels-sue-music-generators-suno-and-udio/,y,y
Udio,peak_week,2024-06-24,"Record companies Sony , Warner , UMG sue AI music generators Suno , Udio",washingtonpost.com,https://www.washingtonpost.com/technology/2024/06/24/suno-lawsuit-udio-sony-warner-umg-copyright/,y,y
Udio,peak_week,2024-06-24,Music record labels sue AI song - generators Suno and Udio for copyright infringement,isp.netscape.com,https://isp.netscape.com/pf/story/0001/20240624/37a398d326ebb53105538f0d1088233e,y,y
Udio,peak_week,2024-06-24,Music record labels sue AI song - generators Suno and Udio for copyright infringement,isp.netscape.com,https://isp.netscape.com/entertainment/story/0001/20240624/37a398d326ebb53105538f0d1088233e,y,y
Udio,peak_week,2024-06-24,Music record labels sue AI song - generators Suno and Udio for copyright infringement – Winnipeg Free Press,winnipegfreepress.com,https://www.winnipegfreepress.com/arts-and-life/life/sci-tech/2024/06/24/music-record-labels-sue-ai-song-generators-suno-and-udio-for-copyright-infringement,y,y
Udio,peak_week,2024-06-24,"Record companies sue AI music generators Suno , Udio over  copyright infringement",thepeninsulaqatar.com,http://thepeninsulaqatar.com/article/24/06/2024/record-companies-sue-ai-music-generators-suno-udio-over-copyright-infringement,y,y
Udio,peak_week,2024-06-24,Music record labels sue AI song - generators Suno and Udio for copyright infringement | iNFOnews,infotel.ca,https://infotel.ca/newsitem/us-ai-music-generators-lawsuit/cp259743785,y,y
Udio,peak_week,2024-06-24,Major Labels Suing Music AI Companies Suno and Udio,vulture.com,https://www.vulture.com/article/major-labels-music-ai-suno-udio-lawsuit.html,y,y
Udio,peak_week,2024-06-25,"Record labels sue AI music startups Suno , Udio for infringement",venturebeat.com,https://venturebeat.com/ai/record-labels-sue-ai-music-generator-startups-suno-udio-for-copyright-infringement/,y,y
Udio,peak_week,2024-06-25,"copyright infringement : Music labels sue AI companies Suno , Udio for US copyright infringement",economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/technology/music-labels-sue-ai-companies-suno-udio-for-us-copyright-infringement/articleshow/111245721.cms,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,abc10.com,https://www.abc10.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,wusa9.com,https://www.wusa9.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,kgw.com,https://www.kgw.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,wtsp.com,https://www.wtsp.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,thv11.com,https://www.thv11.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,kens5.com,https://www.kens5.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-25,"Sony , Universal , Warner Sue AI Companies , Claiming Copyright Infringement",breitbart.com,https://www.breitbart.com/entertainment/2024/06/25/sony-universal-warner-sue-ai-companies-claiming-copyright-infringement/,y,y
Udio,peak_week,2024-06-25,Music record labels sue AI song - generating companies,wcnc.com,https://www.wcnc.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-26,Music record labels sue AI song - generating companies,13wmaz.com,https://www.13wmaz.com/article/news/nation-world/music-record-labels-sue-ai-song-generators-suno-udio/507-a263dff3-498a-47d7-a63b-a714d03745a5,y,y
Udio,peak_week,2024-06-28,Plagiarism claims arent the only problem with AI songs,independent.ie,https://www.independent.ie/business/technology/plagiarism-claims-against-udio-arent-the-only-problem-with-ai-songs/a1561274508.html,y,y
Windsurf,peak_week,2025-04-14,OpenAI new GPT - 4 . 1 models can process a million tokens and solve coding problems better than ever,venturebeat.com,https://venturebeat.com/security/openais-new-gpt-4-1-models-can-process-a-million-tokens-and-solve-coding-problems-better-than-ever/,n,n
Windsurf,peak_week,2025-04-14,AI App Startups Making Rapid Gains in Sales and Funding,pymnts.com,https://www.pymnts.com/startups/2025/ai-app-startups-making-rapid-gains-in-sales-and-funding/,n,n
Windsurf,peak_week,2025-04-16,"OpenAI in talks to buy Windsurf for about $3 billion , Bloomberg News reports",marketscreener.com,https://www.marketscreener.com/quote/stock/MICROSOFT-CORPORATION-4835/news/OpenAI-in-talks-to-buy-Windsurf-for-about-3-billion-Bloomberg-News-reports-49638043/,y,y
Windsurf,peak_week,2025-04-16,OpenAI in talks to pay about $3 billion to acquire startup Windsurf,cnbc.com,https://www.cnbc.com/2025/04/16/openai-in-talks-to-pay-about-3-billion-to-acquire-startup-windsurf.html,y,y
Windsurf,peak_week,2025-04-16,OpenAI in talks to pay about $3 billion to acquire AI coding startup Windsurf,nbcconnecticut.com,https://www.nbcconnecticut.com/news/business/money-report/openai-in-talks-to-pay-about-3-billion-to-acquire-ai-coding-startup-windsurf/3545433/,y,y
Windsurf,peak_week,2025-04-16,OpenAI is reportedly considering a $3 billion deal to buy AI coding tool Windsurf .,theverge.com,https://www.theverge.com/news/650071/openai-is-reportedly-considering-a-3-billion-deal-to-buy-ai-coding-tool-windsurf,y,y
Windsurf,peak_week,2025-04-16,OpenAi allegedly in talks to buy AI startup Windsurf for $3B,biztoc.com,https://biztoc.com/x/3e1d777c46ac3ffe,y,y
Windsurf,peak_week,2025-04-16,"OpenAI is reportedly in talks to buy Codeium for $3B , with news expected later this week",biztoc.com,https://biztoc.com/x/755263b9ca41cd5c,y,y
Windsurf,peak_week,2025-04-16,"OpenAI is reportedly in talks to buy Windsurf for $3B , with news expected later this week",techcrunch.com,https://techcrunch.com/2025/04/16/openai-is-reportedly-in-talks-to-buy-codeium-for-3b-with-news-expected-later-this-week/,y,y
Windsurf,peak_week,2025-04-16,"OpenAI in talks to buy Windsurf for about 3 billion - dollar , Bloomberg News reports",dunyanews.tv,https://dunyanews.tv/en/Technology/878997-openai-in-talks-to-buy-windsurf-for-about-3-billiondollar-bloomberg-,y,y
Windsurf,peak_week,2025-04-17,OpenAI in talks to buy AI - coding tool Windsurf for about $3B : report,nypost.com,https://nypost.com/2025/04/16/business/openai-in-talks-to-buy-ai-coding-tool-windsurf-for-about-3b-report/,y,y
Windsurf,peak_week,2025-04-17,OpenAI in talks to buy Windsurf for about $3 billion : Report,economictimes.indiatimes.com,https://economictimes.indiatimes.com/tech/artificial-intelligence/openai-in-talks-to-buy-windsurf-for-about-3-billion-report/articleshow/120362487.cms,y,y
Windsurf,peak_week,2025-04-17,OpenAI in talks to buy AI coding startup Windsurf for $3 billion,financialexpress.com,https://www.financialexpress.com/life/technology-openai-in-talks-to-buy-ai-coding-startup-windsurf-for-3-billion-3812262/,y,y
Windsurf,peak_week,2025-04-17,"OpenAI eyes $3 billion acquisition of Windsurf , a powerful AI code editor",neowin.net,https://www.neowin.net/news/openai-eyes-3-billion-acquisition-of-windsurf-a-powerful-ai-code-editor/,y,y
Windsurf,peak_week,2025-04-17,OpenAI looked at Cursor before considering deal with rival Windsurf,cnbc.com,https://www.cnbc.com/2025/04/17/openai-looked-at-cursor-before-considering-deal-with-rival-windsurf.html,y,y
Windsurf,peak_week,2025-04-17,Wasp platform is the glue that holds web dev apps together,techcrunch.com,https://techcrunch.com/2025/04/17/wasps-platform-is-the-glue-that-holds-web-apps-together/,n,n
Windsurf,peak_week,2025-04-17,OpenAI in the talks to buy Windsurf for $3 billion,americanbazaaronline.com,https://americanbazaaronline.com/2025/04/17/openai-in-the-talks-to-buy-windsurf-for-3-billion-461887/,y,y
Windsurf,peak_week,2025-04-18,Windsurf : OpenAI potential $3B bet to drive the  vibe coding  movement,venturebeat.com,https://venturebeat.com/ai/windsurf-openais-potential-3b-bet-to-drive-the-vibe-coding-movement/,y,y
Windsurf,peak_week,2025-04-18,"OpenAI is reportedly in talks to buy Windsurf for $3B , with news expected later this week",techcrunch.com,https://techcrunch.com/2025/04/16/openai-is-reportedly-in-talks-to-buy-windsurf-for-3b-with-news-expected-later-this-week/,y,y
Windsurf,peak_week,2025-04-18,"OpenAI in talks to buy Windsurf for about $3 billion , Bloomberg News reports",finance.yahoo.com,https://finance.yahoo.com/news/openai-talks-buy-windsurf-3-182036520.html,y,y
Windsurf,peak_week,2025-04-18,OpenAI In Talks to Buy Windsurf for About $3 Billion,finance.yahoo.com,https://finance.yahoo.com/news/openai-talks-buy-windsurf-3-180624723.html,y,y
Windsurf,peak_week,2025-04-18,OpenAI X and new AI models : The start - up latest big moves,siliconrepublic.com,https://www.siliconrepublic.com/business/openai-x-ai-o3-o4-windsurf-acquisition,n,n
Windsurf,peak_week,2025-04-18,Startups Weekly : Mixed messages from venture capital,techcrunch.com,https://techcrunch.com/2025/04/18/startups-weekly-mixed-messages-from-venture-capital/,n,n
Windsurf,peak_week,2025-04-19,"OpenAI Eyes Windsurf Acquisition in $3 Billion Deal , Bloomberg Reports – TechStory",techstory.in,https://techstory.in/openai-eyes-windsurf-acquisition-in-3-billion-deal-bloomberg-reports/,y,y
Windsurf,peak_week,2025-04-19,Week in Review : Google loses a major antitrust case,techcrunch.com,https://techcrunch.com/2025/04/19/week-in-review-google-loses-a-major-antitrust-case/,n,n
xAI,peak_week,2026-01-14,Musk xAI faces probe over Grok sexual images,nzherald.co.nz,https://www.nzherald.co.nz/world/musks-xai-faces-probe-over-grok-sexual-images/CNIEQF2HRJFF5ONLPGYIW3IFGQ/,y,y
xAI,peak_week,2026-01-15,"Grok  undressing  controversy : Elon Musk xAI rolls out new safeguards , adds geo - blocking | Technology News",indianexpress.com,https://indianexpress.com/article/technology/artificial-intelligence/grok-controversy-elon-musk-xai-new-safeguards-10474943/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,baltimoresun.com,https://www.baltimoresun.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,ocregister.com,https://www.ocregister.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,clickorlando.com,https://www.clickorlando.com/business/2026/01/15/what-you-need-to-know-about-grok-and-the-controversies-surrounding-it/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,sun-sentinel.com,https://www.sun-sentinel.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,timescall.com,https://www.timescall.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,idahostatejournal.com,https://www.idahostatejournal.com/news/national/what-you-need-to-know-about-grok-and-the-controversies-surrounding-it/article_f0d91d34-38ee-56f4-9664-f93d2ad20c6d.html,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,pilotonline.com,https://www.pilotonline.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,dailycamera.com,https://www.dailycamera.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,dailynews.com,https://www.dailynews.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,mcall.com,https://www.mcall.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-15,What you need to know about Grok and the controversies surrounding it,wandtv.com,https://www.wandtv.com/news/national/what-you-need-to-know-about-grok-and-the-controversies-surrounding-it/article_81b7f1a8-c62f-5999-895e-b869bc9d9db1.html,y,y
xAI,peak_week,2026-01-16,What you need to know about Grok and the controversies surrounding it,manilatimes.net,https://www.manilatimes.net/2026/01/16/world/americas-emea/what-you-need-to-know-about-grok-and-the-controversies-surrounding-it/2260106,y,y
xAI,peak_week,2026-01-16,What you need to know about Grok and the controversies surrounding it,yahoo.com,https://www.yahoo.com/news/articles/know-grok-controversies-surrounding-173436481.html,y,y
xAI,peak_week,2026-01-16,Elon Musk to Anthropic : Not good for your karma that you …,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/elon-musk-to-anthropic-not-good-for-your-karma-that-you/articleshow/126564395.cms,n,n
xAI,peak_week,2026-01-16,What you need to know about Grok and the controversies surrounding it,news-herald.com,https://www.news-herald.com/2026/01/15/grok-controversies-explained/,y,y
xAI,peak_week,2026-01-16,California Demands XAI Stop Allowing Sexualized Deepfake Images of Minors,businessinsider.com,https://www.businessinsider.com/california-demands-xai-stop-allowing-sexualized-deepfake-images-minors-2026-1,y,y
xAI,peak_week,2026-01-17,"Elon Musk Seeks Up To $134 Billion From OpenAI , Microsoft in  Wrongful Gains",deccanchronicle.com,https://www.deccanchronicle.com/technology/elon-musk-seeks-up-to-134-billion-from-openai-microsoft-in-wrongful-gains-1930903,n,n
xAI,peak_week,2026-01-17,"Elon Musk sues OpenAI , Microsoft for billions over alleged fraud in AI partnership",ibtimes.co.in,https://www.ibtimes.co.in/elon-musk-sues-openai-microsoft-billions-over-alleged-fraud-ai-partnership-896238,n,n
xAI,peak_week,2026-01-18,Elon Musk X limits Grok sexually explicit AI image generation,thestar.com.my,https://www.thestar.com.my/tech/tech-news/2026/01/18/elon-musk039s-x-limits-grok039s-sexually-explicit-ai-image-generation,y,y
xAI,peak_week,2026-01-18,xAI hiring Hindi and Bengali speakers to train Grok AI chatbot : Here how you can apply,moneycontrol.com,https://www.moneycontrol.com/technology/xai-hiring-hindi-and-bengali-speakers-to-train-grok-ai-chatbot-here-s-how-you-can-apply-article-13777495.html,y,y
xAI,peak_week,2026-01-18,Tech Talk : Musk seeks up to $134 billion from OpenAI and Microsoft,gdnonline.com,https://www.gdnonline.com:443/Details/1373659/Musk-seeks-up-to-$134-billion-from-OpenAI-and-Microsoft,n,n
xAI,peak_week,2026-01-18,Ashley St . Clair sues baby daddy Elon Musk xAI over deepfake images,theprovince.com,https://theprovince.com/news/world/st-clair-sues-xai-over-deepfakes/wcm/bc4b6079-5df3-43cf-b953-3d70f7dc169d,y,y
xAI,peak_week,2026-01-18,Elon Musk seeks up to $134B from OpenAI and Microsoft,nypost.com,https://nypost.com/2026/01/18/business/elon-musk-seeks-up-to-134b-from-openai-and-microsoft/,n,n
Operator,peak_week,2026-04-27,Il tour operator risarcisce se il passaporto non vale per il viaggio,laleggepertutti.it,https://www.laleggepertutti.it/790601_il-tour-operator-risarcisce-se-il-passaporto-non-vale-per-il-viaggio,n,n
Operator,peak_week,2026-04-27,Stiprus vėjas smogė Lietuvai : dešimtys tūkstančių gyventojų liko be elektros,ve.lt,https://ve.lt/aktualijos/lietuva/stiprus-vejas-smoge-lietuvai-desimtys-tukstanciu-gyventoju-liko-be-elektros,n,n
Operator,peak_week,2026-04-27,"Ventimiglia , uomo in stato di agitazione colpisce tre agenti durante un controllo : arrestato nella notte del 25 aprile",sanremonews.it,https://www.sanremonews.it/2026/04/27/leggi-notizia/argomenti/cronaca/articolo/ventimiglia-uomo-in-stato-di-agitazione-colpisce-tre-agenti-durante-un-controllo-arrestato-nella-n.html,n,n
Operator,peak_week,2026-04-27,Agentic AI Commerce : The Next Wave Of Online Shopping And Retailer Risk,mondaq.com,https://www.mondaq.com:443/unitedstates/new-technology/1777600/agentic-ai-commerce-the-next-wave-of-online-shopping-and-retailer-risk,n,n
Operator,peak_week,2026-04-27,AI In The Boardroom ? What Directors Need To Know,finance.yahoo.com,https://finance.yahoo.com/sectors/technology/articles/ai-boardroom-directors-know-213815767.html,n,n
Operator,peak_week,2026-04-27,Cadence Design Systems Q1 2026 Earnings Call Transcript - Cadence Design Systems ( NASDAQ : CDNS ),benzinga.com,https://www.benzinga.com/insights/news/26/04/52082160/cadence-design-systems-q1-2026-earnings-call-transcript,n,n
Operator,peak_week,2026-04-28,Elon Musk v Sam Altman OpenAI court case could unravel the entire AI sector,smh.com.au,https://www.smh.com.au/business/companies/ai-heavyweights-court-battle-could-unravel-the-entire-sector-20260428-p5zrkw.html,n,n
Operator,peak_week,2026-04-28,Elon Musk v Sam Altman OpenAI court case could unravel the entire AI sector,theage.com.au,https://www.theage.com.au/business/companies/ai-heavyweights-court-battle-could-unravel-the-entire-sector-20260428-p5zrkw.html,n,n
Operator,peak_week,2026-04-28,Elon Musk v Sam Altman OpenAI court case could unravel the entire AI sector,watoday.com.au,https://www.watoday.com.au/business/companies/ai-heavyweights-court-battle-could-unravel-the-entire-sector-20260428-p5zrkw.html,n,n
Operator,peak_week,2026-04-28,Elon Musk v Sam Altman OpenAI court case could unravel the entire AI sector,brisbanetimes.com.au,https://www.brisbanetimes.com.au/business/companies/ai-heavyweights-court-battle-could-unravel-the-entire-sector-20260428-p5zrkw.html,n,n
Operator,peak_week,2026-04-29,Среди пограничников выявили  крота  ГРУ - Korrespondent . net,korrespondent.net,https://korrespondent.net/ukraine/4874708-sredy-pohranychnykov-vyiavyly-krota-hru,n,n
Operator,peak_week,2026-04-29,Apucarana tem 396 vagas de emprego nesta quarta - feira ( 29 ); confira,tnonline.uol.com.br,https://tnonline.uol.com.br/empregos-e-concursos/apucarana-tem-396-vagas-de-emprego-nesta-quarta-feira-29-confira-1085331,n,n
Operator,peak_week,2026-04-29,Dow Jones Top Company Headlines at 7 PM ET : Google Profit Jumps 81 % as Cloud Business Booms | Meta ...,morningstar.com,https://www.morningstar.com/news/dow-jones/2026042918651/dow-jones-top-company-headlines-at-7-pm-et-google-profit-jumps-81-as-cloud-business-booms-meta,n,n
Operator,peak_week,2026-04-29,Microsoft ( MSFT ) Q3 2026 Earnings Transcript,finance.yahoo.com,https://finance.yahoo.com/markets/stocks/articles/microsoft-msft-q3-2026-earnings-231859458.html,n,n
Operator,peak_week,2026-04-30,Top 10 de empleos más solicitados por departamento,elsalvador.com,https://www.elsalvador.com/dinero-y-negocios/entorno-economico/empleos-mas-demandados-por-departamento-el-salvador/1272138/2026/,n,n
Operator,peak_week,2026-04-30,ASCII . jp ： デモ映えするAIオペレーターは誰でも作れるが 、 AIコンタクトセンターは運用で失敗する,ascii.jp,https://ascii.jp/elem/000/004/398/4398999/,n,n
Operator,peak_week,2026-04-30,"Oracle , once again , makes clarifications on the $300 billion promise to Sam Altman and OpenAI that behind thousands of layoffs",timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/oracle-once-again-makes-clarifications-on-the-300-billion-promise-to-sam-altman-and-openai-thats-behind-thousands-of-layoffs/articleshow/130622836.cms,n,n
Operator,peak_week,2026-04-30,"Opérateur et Analyste , les 2 premiers agents IA intégrés par Qont ...",zdnet.fr,https://www.zdnet.fr/actualites/operateur-et-analyste-les-2-premiers-agents-ia-integres-par-qonto-494421.htm,n,n
Operator,peak_week,2026-04-30,Amazon Now Does Everything : From Books to Satellites to $615 Million Movies,finance.yahoo.com,https://finance.yahoo.com/markets/stocks/articles/amazon-now-does-everything-books-174212845.html,n,n
Operator,peak_week,2026-04-30,Вместо восточной сказки испорченный отпуск ? Туроператор ответит рублём за за качество отеля,pravda.ru,https://www.pravda.ru/travel/2348106-turisticheskie-prava-kompensaciya/,n,n
Operator,peak_week,2026-04-30,AI w ciągu 9 sekund usunęło całą bazę danych i kopie zapasowe startupu – PCFormat,pcformat.pl,https://pcformat.pl/ai-w-ciagu-9-sekund-usunelo-cala-baze-danych-i-kopie-zapasowe-startupu/,n,n
